time_s,body_x_m,o1,o2,support_legs,LF_hip_rad,LF_lift_m,LF_contact,LF_foot_world_x_m,RM_hip_rad,RM_lift_m,RM_contact,RM_foot_world_x_m,LH_hip_rad,LH_lift_m,LH_contact,LH_foot_world_x_m,RF_hip_rad,RF_lift_m,RF_contact,RF_foot_world_x_m,LM_hip_rad,LM_lift_m,LM_contact,LM_foot_world_x_m,RH_hip_rad,RH_lift_m,RH_contact,RH_foot_world_x_m
25.450000000000003,2.412185477131311,-0.5442941184861771,-0.6982963022805251,3,-0.29936176516739743,0.0,1,2.3822493006145713,-0.29936176516739743,0.0,1,2.3822493006145713,-0.29936176516739743,0.0,1,2.3822493006145713,0.29936176516739743,0.02094888906841575,0,2.4421216536480506,0.29936176516739743,0.02094888906841575,0,2.4421216536480506,0.29936176516739743,0.02094888906841575,0,2.4421216536480506
25.5,2.4209315300683287,-0.7033132627955901,-0.6346206859329027,3,-0.3868222945375746,0.0,1,2.3822493006145713,-0.3868222945375746,0.0,1,2.3822493006145713,-0.3868222945375746,0.0,1,2.3822493006145713,0.3868222945375746,0.019038620577987077,0,2.459613759522086,0.3868222945375746,0.019038620577987077,0,2.459613759522086,0.3868222945375746,0.019038620577987077,0,2.459613759522086
25.55,2.4254605083965366,-0.7856583233084632,-0.5559255909197207,3,-0.43211207781965477,0.0,1,2.3822493006145713,-0.43211207781965477,0.0,1,2.3822493006145713,-0.43211207781965477,0.0,1,2.3822493006145713,0.43211207781965477,0.016677767727591622,0,2.468671716178502,0.43211207781965477,0.016677767727591622,0,2.468671716178502,0.43211207781965477,0.016677767727591622,0,2.468671716178502
25.6,2.427126502733034,-0.815949129426601,-0.46634181388184737,3,-0.4487720211846306,0.0,1,2.3822493006145713,-0.4487720211846306,0.0,1,2.3822493006145713,-0.4487720211846306,0.0,1,2.3822493006145713,0.4487720211846306,0.013990254416455421,0,2.472003704851497,0.4487720211846306,0.013990254416455421,0,2.472003704851497,0.4487720211846306,0.013990254416455421,0,2.472003704851497
25.650000000000002,2.4274070671645487,-0.8210503009086771,-0.3656777901346465,3,-0.45157766549977246,0.0,1,2.3822493006145713,-0.45157766549977246,0.0,1,2.3822493006145713,-0.45157766549977246,0.0,1,2.3822493006145713,0.45157766549977246,0.010970333704039395,0,2.472564833714526,0.45157766549977246,0.010970333704039395,0,2.472564833714526,0.45157766549977246,0.010970333704039395,0,2.472564833714526
25.700000000000003,2.4270519389555547,-0.8145934243815139,-0.24853653148380053,3,-0.4480263834098327,0.0,1,2.3822493006145713,-0.4480263834098327,0.0,1,2.3822493006145713,-0.4480263834098327,0.0,1,2.3822493006145713,0.4480263834098327,0.007456095944514016,0,2.471854577296538,0.4480263834098327,0.007456095944514016,0,2.471854577296538,0.4480263834098327,0.007456095944514016,0,2.471854577296538
25.75,2.4263172214858626,-0.8012349249325692,-0.10587363340908817,3,-0.4406792087129131,0.0,1,2.3822493006145713,-0.4406792087129131,0.0,1,2.3822493006145713,-0.4406792087129131,0.0,1,2.3822493006145713,0.4406792087129131,0.0031762090022726453,0,2.470385142357154,0.4406792087129131,0.0031762090022726453,0,2.470385142357154,0.4406792087129131,0.0031762090022726453,0,2.470385142357154
25.8,2.4263172214858626,-0.7811003612506839,0.07191849561237589,3,-0.4296051986878762,0.0021575548683712763,0,2.383356701617075,-0.4296051986878762,0.0021575548683712763,0,2.383356701617075,-0.4296051986878762,0.0021575548683712763,0,2.383356701617075,0.4296051986878762,0.0,1,2.46927774135465,0.4296051986878762,0.0,1,2.46927774135465,0.4296051986878762,0.0,1,2.46927774135465
25.85,2.4279399142822427,-0.7515968558619545,0.2852292663734662,3,-0.413378270724075,0.008556877991203984,0,2.3866020872098352,-0.413378270724075,0.008556877991203984,0,2.3866020872098352,-0.413378270724075,0.008556877991203984,0,2.3866020872098352,0.413378270724075,0.0,1,2.46927774135465,0.413378270724075,0.0,1,2.46927774135465,0.413378270724075,0.0,1,2.46927774135465
25.900000000000002,2.430316605087032,-0.7083842957748777,0.506136388981231,3,-0.3896113626761828,0.01518409166943693,0,2.391355468819414,-0.3896113626761828,0.01518409166943693,0,2.391355468819414,-0.3896113626761828,0.01518409166943693,0,2.391355468819414,0.3896113626761828,0.0,1,2.46927774135465,0.3896113626761828,0.0,1,2.46927774135465,0.3896113626761828,0.0,1,2.46927774135465
