time_s,modulator_m,alpha,phi_rad,stride_half_m,o1,o2,body_x_m,support_legs,LF_contact,LF_lift_m,RM_contact,RM_lift_m,LH_contact,LH_lift_m,RF_contact,RF_lift_m,LM_contact,LM_lift_m,RH_contact,RH_lift_m
0.9500000000000001,0.0,1.1,0.2,0.055,0.38152767052582126,0.4433340414055394,0.08169033905561919,3,0,0.013300021242166182,0,0.013300021242166182,0,0.013300021242166182,1,0.0,1,0.0,1,0.0
1.0,0.0,1.1,0.2,0.055,0.46854102159773586,0.37529236727720666,0.08647607336457448,3,0,0.0112587710183162,0,0.0112587710183162,0,0.0112587710183162,1,0.0,1,0.0,1,0.0
1.05,0.0,1.1,0.2,0.055,0.5278330432737215,0.29332412053215834,0.0897371345567537,3,0,0.00879972361596475,0,0.00879972361596475,0,0.00879972361596475,1,0.0,1,0.0,1,0.0
1.1,0.0,1.1,0.2,0.055,0.5602137403278112,0.1982153404478088,0.09151807289472863,3,0,0.005946460213434264,0,0.005946460213434264,0,0.005946460213434264,1,0.0,1,0.0,1,0.0
1.1500000000000001,0.0,1.1,0.2,0.055,0.5698283882108129,0.09101109714274548,0.09204687852829374,3,0,0.0027303329142823645,0,0.0027303329142823645,0,0.0027303329142823645,1,0.0,1,0.0,1,0.0
1.2000000000000002,0.0,1.1,0.2,0.055,0.5609415467764031,-0.02640539945410992,0.09204687852829374,3,1,0.0,1,0.0,1,0.0,0,0.0007921619836232975,0,0.0007921619836232975,0,0.0007921619836232975
1.25,0.0,1.1,0.2,0.055,0.5363130529365153,-0.14991455401696385,0.09340144568948756,3,1,0.0,1,0.0,1,0.0,0,0.004497436620508916,0,0.004497436620508916,0,0.004497436620508916
1.3,0.0,1.1,0.2,0.055,0.4970819771518574,-0.27181513061306833,0.09555915485764375,3,1,0.0,1,0.0,1,0.0,0,0.008154453918392049,0,0.008154453918392049,0,0.008154453918392049
1.35,0.0,1.1,0.2,0.055,0.4434276176148419,-0.3813744553587017,0.09851014463217961,3,1,0.0,1,0.0,1,0.0,0,0.01144123366076105,0,0.01144123366076105,0,0.01144123366076105
1.4000000000000001,0.0,1.1,0.2,0.055,0.3754078019691195,-0.46842805866314624,0.10225123449269434,3,1,0.0,1,0.0,1,0.0,0,0.014052841759894387,0,0.014052841759894387,0,0.014052841759894387
1.4500000000000002,0.0,1.1,0.2,0.055,0.2934604168110516,-0.5277633852233716,0.10675834067638806,3,1,0.0,1,0.0,1,0.0,0,0.015832901556701147,0,0.015832901556701147,0,0.015832901556701147
1.5,0.0,1.1,0.2,0.055,0.19837112445618288,-0.5601826490543758,0.11198825175590583,3,1,0.0,1,0.0,1,0.0,0,0.016805479471631274,0,0.016805479471631274,0,0.016805479471631274
1.55,0.0,1.1,0.2,0.055,0.09118438814144195,-0.5698287432712842,0.11788352225321659,3,1,0.0,1,0.0,1,0.0,0,0.017094862298138527,0,0.017094862298138527,0,0.017094862298138527
1.6,0.0,1.1,0.2,0.055,-0.026218785947505912,-0.5609677628019619,0.12434069682810873,3,1,0.0,1,0.0,1,0.0,0,0.016829032884058858,0,0.016829032884058858,0,0.016829032884058858
1.6500000000000001,0.0,1.1,0.2,0.055,-0.14972348724966106,-0.5363622363101532,0.13113345539972726,3,1,0.0,1,0.0,1,0.0,0,0.016090867089304597,0,0.016090867089304597,0,0.016090867089304597
1.7000000000000002,0.0,1.1,0.2,0.055,-0.2716343100862004,-0.49715333327025835,0.13783855065573694,3,1,0.0,1,0.0,1,0.0,0,0.01491459999810775,0,0.01491459999810775,0,0.01491459999810775
1.75,0.0,1.1,0.2,0.055,-0.38122118594008036,-0.4435211597951271,0.14386582882770033,3,1,0.0,1,0.0,1,0.0,0,0.013305634793853811,0,0.013305634793853811,0,0.013305634793853811
1.8,0.0,1.1,0.2,0.055,-0.4683150289456636,-0.37552320368777187,0.1486559901930074,3,1,0.0,1,0.0,1,0.0,0,0.011265696110633156,0,0.011265696110633156,0,0.011265696110633156
1.85,0.0,1.1,0.2,0.055,-0.5276936629254472,-0.2935966820135415,0.1519218150618955,3,1,0.0,1,0.0,1,0.0,0,0.008807900460406245,0,0.008807900460406245,0,0.008807900460406245
1.9000000000000001,0.0,1.1,0.2,0.055,-0.5601515040113805,-0.1985268797472404,0.15370699632162182,3,1,0.0,1,0.0,1,0.0,0,0.005955806392417212,0,0.005955806392417212,0,0.005955806392417212
1.9500000000000002,0.0,1.1,0.2,0.055,-0.5698290549483758,-0.09135765456945441,0.15423926162315657,3,1,0.0,1,0.0,1,0.0,0,0.0027407296370836323,0,0.0027407296370836323,0,0.0027407296370836323
2.0,0.0,1.1,0.2,0.055,-0.560993941971585,0.026032187610139427,0.15423926162315657,3,0,0.0007809656283041828,0,0.0007809656283041828,0,0.0007809656283041828,1,0.0,1,0.0,1,0.0
2.0500000000000003,0.0,1.1,0.2,0.055,-0.5364113853793246,0.1495324174128828,0.1555913022357309,3,0,0.004485972522386484,0,0.004485972522386484,0,0.004485972522386484,1,0.0,1,0.0,1,0.0
2.1,0.0,1.1,0.2,0.055,-0.4972246553300191,0.27145346036988105,0.1577465723884427,3,0,0.00814360381109643,0,0.00814360381109643,0,0.00814360381109643,1,0.0,1,0.0,1,0.0
2.15,0.0,1.1,0.2,0.055,-0.4436146679456843,0.3810678623010814,0.1606951216945811,3,0,0.011432035869032442,0,0.011432035869032442,0,0.011432035869032442,1,0.0,1,0.0,1,0.0
2.2,0.0,1.1,0.2,0.055,-0.3756385724307154,0.46820193245204517,0.1644338069479044,3,0,0.014046057973561354,0,0.014046057973561354,0,0.014046057973561354,1,0.0,1,0.0,1,0.0
2.25,0.0,1.1,0.2,0.055,-0.2937329161364021,0.5276238763675479,0.16893861804409163,3,0,0.01582871629102644,0,0.01582871629102644,0,0.01582871629102644,1,0.0,1,0.0,1,0.0
2.3000000000000003,0.0,1.1,0.2,0.055,-0.19868260631663143,0.5601203051812138,0.17416638508417903,3,0,0.016803609155436414,0,0.016803609155436414,0,0.016803609155436414,1,0.0,1,0.0,1,0.0
2.35,0.0,1.1,0.2,0.055,-0.09153089641745722,0.5698293232286927,0.18005972912863358,3,0,0.01709487969686078,0,0.01709487969686078,0,0.01709487969686078,1,0.0,1,0.0,1,0.0
2.4000000000000004,0.0,1.1,0.2,0.055,0.025845604462615045,0.5610200842785704,0.18651543667703754,3,0,0.01683060252835711,0,0.01683060252835711,0,0.01683060252835711,1,0.0,1,0.0,1,0.0
2.45,0.0,1.1,0.2,0.055,0.14934134454195547,0.536460500142422,0.1933077023814013,3,0,0.01609381500427266,0,0.01609381500427266,0,0.01609381500427266,1,0.0,1,0.0,1,0.0
2.5,0.0,1.1,0.2,0.055,0.2712725815066208,0.49729594333141963,0.2000139204144579,3,0,0.014918878299942588,0,0.014918878299942588,0,0.014918878299942588,1,0.0,1,0.0,1,0.0
2.5500000000000003,0.0,1.1,0.2,0.055,0.38091448447286047,0.44370814206580694,0.2060442250776011,3,0,0.013311244261974208,0,0.013311244261974208,0,0.013311244261974208,1,0.0,1,0.0,1,0.0
2.6,0.0,1.1,0.2,0.055,0.46808876918908693,0.3757539081955046,0.21083881073699354,3,0,0.011272617245865138,0,0.011272617245865138,0,0.011272617245865138,1,0.0,1,0.0,1,0.0
2.6500000000000004,0.0,1.1,0.2,0.055,0.527554025537293,0.2938691191764086,0.21410939983614485,3,0,0.008816073575292259,0,0.008816073575292259,0,0.008816073575292259,1,0.0,1,0.0,1,0.0
2.7,0.0,1.1,0.2,0.055,0.5600890525462631,0.1988383041600096,0.21589882632163823,3,0,0.0059651491248002885,0,0.0059651491248002885,0,0.0059651491248002885,1,0.0,1,0.0,1,0.0
2.75,0.0,1.1,0.2,0.055,0.5698295480988302,0.09170411367613691,0.21643455357702943,3,0,0.0027511234102841073,0,0.0027511234102841073,0,0.0027511234102841073,1,0.0,1,0.0,1,0.0
2.8000000000000003,0.0,1.1,0.2,0.055,0.5610461897162059,-0.025659036525515752,0.21643455357702943,3,1,0.0,1,0.0,1,0.0,0,0.0007697710957654725,0,0.0007697710957654725,0,0.0007697710957654725
2.85,0.0,1.1,0.2,0.055,0.5365095805978318,-0.149150268672185,0.21778406707853995,3,1,0.0,1,0.0,1,0.0,0,0.00447450806016555,0,0.00447450806016555,0,0.00447450806016555
2.9000000000000004,0.0,1.1,0.2,0.055,0.4973671972747388,-0.2710916735389323,0.2199368981613101,3,1,0.0,1,0.0,1,0.0,0,0.00813275020616797,0,0.00813275020616797,0,0.00813275020616797
2.95,0.0,1.1,0.2,0.055,0.44380158215478976,-0.38076105248660475,0.2228830069929073,3,1,0.0,1,0.0,1,0.0,0,0.011422831574598141,0,0.011422831574598141,0,0.011422831574598141
3.0,0.0,1.1,0.2,0.055,0.37586921097969483,-0.4679755391636222,0.22661928740753753,3,1,0.0,1,0.0,1,0.0,0,0.014039266174908666,0,0.014039266174908666,0,0.014039266174908666
3.0500000000000003,0.0,1.1,0.2,0.055,0.29400529113033635,-0.52748411042232,0.23112180299925225,3,1,0.0,1,0.0,1,0.0,0,0.0158245233126696,0,0.0158245233126696,0,0.0158245233126696
3.1,0.0,1.1,0.2,0.055,0.19899397327303225,-0.560057746088914,0.23634742548140397,3,1,0.0,1,0.0,1,0.0,0,0.01680173238266742,0,0.01680173238266742,0,0.01680173238266742
3.1500000000000004,0.0,1.1,0.2,0.055,0.0918773063361923,-0.5698297295453736,0.24223884216293015,3,1,0.0,1,0.0,1,0.0,0,0.017094891886361208,0,0.017094891886361208,0,0.017094891886361208
3.2,0.0,1.1,0.2,0.055,-0.025472483819402744,-0.5610722582777703,0.2486930806214879,3,1,0.0,1,0.0,1,0.0,0,0.01683216774833311,0,0.01683216774833311,0,0.01683216774833311
3.25,0.0,1.1,0.2,0.055,-0.14895918983885695,-0.5365586267439354,0.2554848494525579,3,1,0.0,1,0.0,1,0.0,0,0.016096758802318062,0,0.016096758802318062,0,0.016096758802318062
3.3000000000000003,0.0,1.1,0.2,0.055,-0.27091073650932995,-0.4974384171602555,0.2621921845194339,3,1,0.0,1,0.0,1,0.0,0,0.014923152514807664,0,0.014923152514807664,0,0.014923152514807664
3.35,0.0,1.1,0.2,0.055,-0.38060756637353327,-0.4438949882119311,0.26822551016196505,3,1,0.0,1,0.0,1,0.0,0,0.013316849646357931,0,0.013316849646357931,0,0.013316849646357931
3.4000000000000004,0.0,1.1,0.2,0.055,-0.4678622423825224,-0.37598448078084445,0.27302451734245947,3,1,0.0,1,0.0,1,0.0,0,0.011279534423425334,0,0.011279534423425334,0,0.011279534423425334
3.45,0.0,1.1,0.2,0.055,-0.5274141310102853,-0.2941414319949617,0.27629987121698646,3,1,0.0,1,0.0,1,0.0,0,0.00882424295984885,0,0.00882424295984885,0,0.00882424295984885
3.5,0.0,1.1,0.2,0.055,-0.5600263857915515,-0.19914961365136055,0.27809354522995605,3,1,0.0,1,0.0,1,0.0,0,0.005974488409540816,0,0.005974488409540816,0,0.005974488409540816
3.5500000000000003,0.0,1.1,0.2,0.055,-0.569829867554898,-0.09205047438833458,0.2786327367269401,3,1,0.0,1,0.0,1,0.0,0,0.0027615142316500373,0,0.0027615142316500373,0,0.0027615142316500373
3.6,0.0,1.1,0.2,0.055,-0.5610982899565318,0.02528594636481527,0.2786327367269401,3,0,0.000758578390944458,0,0.000758578390944458,0,0.000758578390944458,1,0.0,1,0.0,1,0.0
3.6500000000000004,0.0,1.1,0.2,0.055,-0.5366076385791081,0.14876810807723584,0.27997972255269843,3,0,0.004463043242317075,0,0.004463043242317075,0,0.004463043242317075,1,0.0,1,0.0,1,0.0
3.7,0.0,1.1,0.2,0.055,-0.4975096029882479,0.27072977046032926,0.2821301145101957,3,0,0.008121893113809878,0,0.008121893113809878,0,0.008121893113809878,1,0.0,1,0.0,1,0.0
3.75,0.0,1.1,0.2,0.055,-0.4439883602365316,0.38045402616489565,0.2850737828615401,3,0,0.011413620784946869,0,0.011413620784946869,0,0.011413620784946869,1,0.0,1,0.0,1,0.0
3.8000000000000003,0.0,1.1,0.2,0.055,-0.37609971759651334,0.4677488788526963,0.28880765820674115,3,0,0.014032466365580887,0,0.014032466365580887,0,0.014032466365580887,1,0.0,1,0.0,1,0.0
3.85,0.0,1.1,0.2,0.055,-0.29427754176706167,0.5273440872888642,0.29330787787736096,3,0,0.015820322618665925,0,0.015820322618665925,0,0.015820322618665925,1,0.0,1,0.0,1,0.0
3.9000000000000004,0.0,1.1,0.2,0.055,-0.19930522529065936,0.559994971636559,0.2985313552835631,3,0,0.01679984914909677,0,0.01679984914909677,0,0.01679984914909677,1,0.0,1,0.0,1,0.0
3.95,0.0,1.1,0.2,0.055,-0.09222361782328717,0.5698299621139689,0.3044208436942686,3,0,0.017094898863419066,0,0.017094898863419066,0,0.017094898863419066,1,0.0,1,0.0,1,0.0
4.0,0.0,1.1,0.2,0.055,0.02509942418227096,0.5611242847457495,0.3108736110045743,3,0,0.016833728542372483,0,0.016833728542372483,0,0.016833728542372483,1,0.0,1,0.0,1,0.0
4.05,0.0,1.1,0.2,0.055,0.14857702342256593,0.5366566161017202,0.3176648789627905,3,0,0.016099698483051605,0,0.016099698483051605,0,0.016099698483051605,1,0.0,1,0.0,1,0.0
4.1000000000000005,0.0,1.1,0.2,0.055,0.2705487754344479,0.4975807547589942,0.324373325323444,3,0,0.014927422642769826,0,0.014927422642769826,0,0.014927422642769826,1,0.0,1,0.0,1,0.0
4.15,0.0,1.1,0.2,0.055,0.3803004318919738,0.4440816982278951,0.3304096664286079,3,0,0.013322450946836853,0,0.013322450946836853,0,0.013322450946836853,1,0.0,1,0.0,1,0.0
4.2,0.0,1.1,0.2,0.055,0.46763544858109124,0.3762149214242637,0.33521309234650937,3,0,0.01128644764272791,0,0.01128644764272791,0,0.01128644764272791,1,0.0,1,0.0,1,0.0
4.25,0.0,1.1,0.2,0.055,0.5272739792457511,0.2944136204434139,0.33849321153306566,3,0,0.008832408613302417,0,0.008832408613302417,0,0.008832408613302417,1,0.0,1,0.0,1,0.0
4.3,0.0,1.1,0.2,0.055,0.5599635036063192,0.19946080818659698,0.34029113537289685,3,0,0.005983824245597909,0,0.005983824245597909,0,0.005983824245597909,1,0.0,1,0.0,1,0.0
4.3500000000000005,0.0,1.1,0.2,0.055,0.5698300132091423,0.09239673663178545,0.3408337934010522,3,0,0.0027719020989535634,0,0.0027719020989535634,0,0.0027719020989535634,1,0.0,1,0.0,1,0.0
4.4,0.0,1.1,0.2,0.055,0.5611502426386725,-0.02491291729226601,0.3408337934010522,3,1,0.0,1,0.0,1,0.0,0,0.0007473875187679803,0,0.0007473875187679803,0,0.0007473875187679803
4.45,0.0,1.1,0.2,0.055,0.5367055593101359,-0.1483859359100712,0.34217825098412175,3,1,0.0,1,0.0,1,0.0,0,0.004451578077302136,0,0.004451578077302136,0,0.004451578077302136
4.5,0.0,1.1,0.2,0.055,0.497651872472772,-0.2703677514742052,0.3443262037601767,3,1,0.0,1,0.0,1,0.0,0,0.008111032544226156,0,0.008111032544226156,0,0.008111032544226156
4.55,0.0,1.1,0.2,0.055,0.4441750021853278,-0.38014678358608084,0.3472674316259862,3,1,0.0,1,0.0,1,0.0,0,0.011404403507582424,0,0.011404403507582424,0,0.011404403507582424
4.6000000000000005,0.0,1.1,0.2,0.055,0.37633009226165964,-0.46752195157469206,0.3509989016717879,3,1,0.0,1,0.0,1,0.0,0,0.014025658547240761,0,0.014025658547240761,0,0.014025658547240761
4.65,0.0,1.1,0.2,0.055,0.29454966802079685,-0.5272038068686592,0.3554968250050354,3,1,0.0,1,0.0,1,0.0,0,0.015816114206059776,0,0.015816114206059776,0,0.015816114206059776
4.7,0.0,1.1,0.2,0.055,0.19961636233484575,-0.5599319816832133,0.3607181568177627,3,1,0.0,1,0.0,1,0.0,0,0.0167979594504964,0,0.0167979594504964,0,0.0167979594504964
4.75,0.0,1.1,0.2,0.055,0.09256983080457742,-0.5698300208269641,0.36660571605192743,3,1,0.0,1,0.0,1,0.0,0,0.017094900624808923,0,0.017094900624808923,0,0.017094900624808923
4.800000000000001,0.0,1.1,0.2,0.055,-0.024726425715274506,-0.5611761636285404,0.3730570101605193,3,1,0.0,1,0.0,1,0.0,0,0.01683528490885621,0,0.01683528490885621,0,0.01683528490885621
4.8500000000000005,0.0,1.1,0.2,0.055,-0.14819484557495455,-0.5367544682027141,0.3798477732528018,3,1,0.0,1,0.0,1,0.0,0,0.01610263404608142,0,0.01610263404608142,0,0.01610263404608142
4.9,0.0,1.1,0.2,0.055,-0.2701866986221219,-0.4977229561298587,0.3865573251703959,3,1,0.0,1,0.0,1,0.0,0,0.01493168868389576,0,0.01493168868389576,0,0.01493168868389576
4.95,0.0,1.1,0.2,0.055,-0.37999308127856135,-0.44426827210813913,0.3925966762165001,3,1,0.0,1,0.0,1,0.0,0,0.013328048163244174,0,0.013328048163244174,0,0.013328048163244174
5.0,0.0,1.1,0.2,0.055,-0.46740838784052213,-0.37644523010626774,0.3974045180774079,3,1,0.0,1,0.0,1,0.0,0,0.011293356903188032,0,0.011293356903188032,0,0.011293356903188032
5.050000000000001,0.0,1.1,0.2,0.055,-0.5271335701453213,-0.29468568449598986,0.4006894031041719,3,1,0.0,1,0.0,1,0.0,0,0.008840570534879695,0,0.008840570534879695,0,0.008840570534879695
5.1000000000000005,0.0,1.1,0.2,0.055,-0.5599004058496223,-0.19977188773108165,0.40249157906790844,3,1,0.0,1,0.0,1,0.0,0,0.005993156631932449,0,0.005993156631932449,0,0.005993156631932449
5.15,0.0,1.1,0.2,0.055,-0.5698299849539706,-0.09274290033242304,0.40303770591864757,3,1,0.0,1,0.0,1,0.0,0,0.002782287009972691,0,0.002782287009972691,0,0.002782287009972691
5.2,0.0,1.1,0.2,0.055,-0.5612020477085828,0.02453994947174907,0.40303770591864757,3,0,0.000736198484152472,0,0.000736198484152472,0,0.000736198484152472,1,0.0,1,0.0,1,0.0
5.25,0.0,1.1,0.2,0.055,-0.5368033427778085,0.14800375245239852,0.4043796346898401,3,0,0.004440112573571956,0,0.004440112573571956,0,0.004440112573571956,1,0.0,1,0.0,1,0.0
5.300000000000001,0.0,1.1,0.2,0.055,-0.49779400573053123,0.27000561692072017,0.4065251482274404,3,0,0.008100168507621604,0,0.008100168507621604,0,0.008100168507621604,1,0.0,1,0.0,1,0.0
5.3500000000000005,0.0,1.1,0.2,0.055,-0.4443615079956408,0.37983932500079093,0.4094639356028594,3,0,0.011395179750023727,0,0.011395179750023727,0,0.011395179750023727,1,0.0,1,0.0,1,0.0
5.4,0.0,1.1,0.2,0.055,-0.376560334955656,0.46729475738564197,0.41319300012005855,3,0,0.01401884272156926,0,0.01401884272156926,0,0.01401884272156926,1,0.0,1,0.0,1,0.0
5.45,0.0,1.1,0.2,0.055,-0.29482166986577235,0.527063269063488,0.4176886267000021,3,0,0.01581189807190464,0,0.01581189807190464,0,0.01581189807190464,1,0.0,1,0.0,1,0.0
5.5,0.0,1.1,0.2,0.055,-0.19992738437098387,0.5598687760879247,0.4229078124022155,3,0,0.016796063282637743,0,0.016796063282637743,0,0.016796063282637743,1,0.0,1,0.0,1,0.0
5.550000000000001,0.0,1.1,0.2,0.055,-0.09291594520609432,0.5698299055766879,0.4287934415562844,3,0,0.017094897167300636,0,0.017094897167300636,0,0.017094897167300636,1,0.0,1,0.0,1,0.0
5.6000000000000005,0.0,1.1,0.2,0.055,0.02435348858212073,0.5612278948720194,0.4352432604146362,3,0,0.01683683684616058,0,0.01683683684616058,0,0.01683683684616058,1,0.0,1,0.0,1,0.0
5.65,0.0,1.1,0.2,0.055,0.1478126565775651,0.5368521830337663,0.4420335146543857,3,0,0.016105565491012986,0,0.016105565491012986,0,0.016105565491012986,1,0.0,1,0.0,1,0.0
5.7,0.0,1.1,0.2,0.055,0.26982450641252387,0.4978650212750658,0.44874416639530845,3,0,0.014935950638251974,0,0.014935950638251974,0,0.014935950638251974,1,0.0,1,0.0,1,0.0
5.75,0.0,1.1,0.2,0.055,0.37968551478417695,0.4444547098471473,0.45478652185574936,3,0,0.013333641295414419,0,0.013333641295414419,0,0.013333641295414419,1,0.0,1,0.0,1,0.0
5.800000000000001,0.0,1.1,0.2,0.055,0.4671810602171506,0.37667540680739486,0.4595987768545629,3,0,0.011300262204221846,0,0.011300262204221846,0,0.011300262204221846,1,0.0,1,0.0,1,0.0
5.8500000000000005,0.0,1.1,0.2,0.055,0.5269929036109303,0.2949576241269251,0.46288842824122084,3,0,0.008848728723807753,0,0.008848728723807753,0,0.008848728723807753,1,0.0,1,0.0,1,0.0
5.9,0.0,1.1,0.2,0.055,0.5598370923804992,0.2000828522502357,0.4646948586235471,3,0,0.006002485567507071,0,0.006002485567507071,0,0.006002485567507071,1,0.0,1,0.0,1,0.0
5.95,0.0,1.1,0.2,0.055,0.5698297826816328,0.09308896541637571,0.46524445659010943,3,0,0.002792668962491271,0,0.002792668962491271,0,0.002792668962491271,1,0.0,1,0.0,1,0.0
6.0,0.0,1.1,0.2,0.055,0.5612537051120606,-0.02416704306679864,0.46524445659010943,3,1,0.0,1,0.0,1,0.0,0,0.0007250112920039591,0,0.0007250112920039591,0,0.0007250112920039591
6.050000000000001,0.0,1.1,0.2,0.055,0.5369009889689296,-0.1476215579855955,0.46658385597798163,3,1,0.0,1,0.0,1,0.0,0,0.004428646739567865,0,0.004428646739567865,0,0.004428646739567865
6.1000000000000005,0.0,1.1,0.2,0.055,0.49793600276373884,-0.26964336714005804,0.46872693021926715,3,1,0.0,1,0.0,1,0.0,0,0.00808930101420174,0,0.00808930101420174,0,0.00808930101420174
6.15,0.0,1.1,0.2,0.055,0.4445478776619761,-0.37953165066015776,0.4716632770998641,3,1,0.0,1,0.0,1,0.0,0,0.011385949519804732,0,0.011385949519804732,0,0.011385949519804732
6.2,0.0,1.1,0.2,0.055,0.37679044565905684,-0.4670672963421847,0.47538993586002465,3,1,0.0,1,0.0,1,0.0,0,0.01401201889026554,0,0.01401201889026554,0,0.01401201889026554
6.25,0.0,1.1,0.2,0.055,0.2950935472762292,-0.5269224737754375,0.4798832652710801,3,1,0.0,1,0.0,1,0.0,0,0.015807674213263127,0,0.015807674213263127,0,0.015807674213263127
6.300000000000001,0.0,1.1,0.2,0.055,0.20023829136452398,-0.5598053547097229,0.48510030434622403,3,1,0.0,1,0.0,1,0.0,0,0.01679416064129169,0,0.01679416064129169,0,0.01679416064129169
6.3500000000000005,0.0,1.1,0.2,0.055,0.0932619609540636,-0.5698296162553117,0.49098400251879926,3,1,0.0,1,0.0,1,0.0,0,0.01709488848765935,0,0.01709488848765935,0,0.01709488848765935
6.4,0.0,1.1,0.2,0.055,-0.023980612946170404,-0.5612794784219066,0.49743234408331216,3,1,0.0,1,0.0,1,0.0,0,0.016838384352657196,0,0.016838384352657196,0,0.016838384352657196
6.45,0.0,1.1,0.2,0.055,-0.14743045671161029,-0.5369497605816349,0.5042220854904114,3,1,0.0,1,0.0,1,0.0,0,0.016108492817449048,0,0.016108492817449048,0,0.016108492817449048
6.5,0.0,1.1,0.2,0.055,-0.2694621991458493,-0.49800695019682584,0.5109338313242945,3,1,0.0,1,0.0,1,0.0,0,0.014940208505904775,0,0.014940208505904775,0,0.014940208505904775
6.550000000000001,0.0,1.1,0.2,0.055,-0.37937773266020314,-0.4446410114394474,0.5169791856675839,3,1,0.0,1,0.0,1,0.0,0,0.013339230343183421,0,0.013339230343183421,0,0.013339230343183421
6.6000000000000005,0.0,1.1,0.2,0.055,-0.4669534657679194,-0.37690545150821647,0.5217958509885083,3,1,0.0,1,0.0,1,0.0,0,0.011307163545246494,0,0.011307163545246494,0,0.011307163545246494
6.65,0.0,1.1,0.2,0.055,-0.5268519795448185,-0.2952294393104667,0.5250902692462378,3,1,0.0,1,0.0,1,0.0,0,0.008856883179314,0,0.008856883179314,0,0.008856883179314
6.7,0.0,1.1,0.2,0.055,-0.5597735630579722,-0.20039370170953916,0.5269009563394612,3,1,0.0,1,0.0,1,0.0,0,0.006011811051286175,0,0.006011811051286175,0,0.006011811051286175
6.75,0.0,1.1,0.2,0.055,-0.5698294062842219,-0.09343493180996666,0.527454027716905,3,1,0.0,1,0.0,1,0.0,0,0.0028030479542989995,0,0.0028030479542989995,0,0.0028030479542989995
6.800000000000001,0.0,1.1,0.2,0.055,-0.5613052147947483,0.023794198240601905,0.527454027716905,3,0,0.0007138259472180571,0,0.0007138259472180571,0,0.0007138259472180571,1,0.0,1,0.0,1,0.0
6.8500000000000005,0.0,1.1,0.2,0.055,-0.5369984978702134,0.14723935279070938,0.5287908971477544,3,0,0.004417180583721281,0,0.004417180583721281,0,0.004417180583721281,1,0.0,1,0.0,1,0.0
6.9,0.0,1.1,0.2,0.055,-0.4980778635746024,0.26928100247242537,0.530931532034013,3,0,0.008078430074172761,0,0.008078430074172761,0,0.008078430074172761,1,0.0,1,0.0,1,0.0
6.95,0.0,1.1,0.2,0.055,-0.4447341111788841,0.3792237608158139,0.5338654384157775,3,0,0.011376712824474416,0,0.011376712824474416,0,0.011376712824474416,1,0.0,1,0.0,1,0.0
7.0,0.0,1.1,0.2,0.055,-0.3770204243524506,0.46683956850156744,0.5375896911912313,3,0,0.014005187055047023,0,0.014005187055047023,0,0.014005187055047023,1,0.0,1,0.0,1,0.0
7.050000000000001,0.0,1.1,0.2,0.055,-0.29536530022642027,0.5267814209069012,0.542080723018163,3,0,0.015803442627207034,0,0.015803442627207034,0,0.015803442627207034,1,0.0,1,0.0,1,0.0
7.1000000000000005,0.0,1.1,0.2,0.055,-0.20054908328097534,0.5597417174076224,0.5472956149501625,3,0,0.01679225152222867,0,0.01679225152222867,0,0.01679225152222867,1,0.0,1,0.0,1,0.0
7.15,0.0,1.1,0.2,0.055,-0.09360787797490568,0.5698291527548504,0.5531773812419963,3,0,0.01709487458264551,0,0.01709487458264551,0,0.01709487458264551,1,0.0,1,0.0,1,0.0
7.2,0.0,1.1,0.2,0.055,0.023607798970437383,0.5613309142237662,0.5596242434739902,3,0,0.016839927426712985,0,0.016839927426712985,0,0.016839927426712985,1,0.0,1,0.0,1,0.0
7.25,0.0,1.1,0.2,0.055,0.1470482462579719,0.5370472008329898,0.5664134680748046,3,0,0.016111416024989694,0,0.016111416024989694,0,0.016111416024989694,1,0.0,1,0.0,1,0.0
7.300000000000001,0.0,1.1,0.2,0.055,0.2690997771623153,0.4981487428973431,0.5731263022745435,3,0,0.014944462286920293,0,0.014944462286920293,0,0.014944462286920293,1,0.0,1,0.0,1,0.0
7.3500000000000005,0.0,1.1,0.2,0.055,0.37906973515852194,0.44482717687961193,0.5791746499643349,3,0,0.013344815306388357,0,0.013344815306388357,0,0.013344815306388357,1,0.0,1,0.0,1,0.0
7.4,0.0,1.1,0.2,0.055,0.4667256045503794,0.37713536418933785,0.583995722780887,3,0,0.011314060925680136,0,0.011314060925680136,0,0.011314060925680136,1,0.0,1,0.0,1,0.0
7.45,0.0,1.1,0.2,0.055,0.5267107978495325,0.29550113002087336,0.5872949084123404,3,0,0.0088650339006262,0,0.0088650339006262,0,0.0088650339006262,1,0.0,1,0.0,1,0.0
7.5,0.0,1.1,0.2,0.055,0.5597098177410476,0.20070443607453037,0.5891098545063738,3,0,0.0060211330822359105,0,0.0060211330822359105,0,0.0060211330822359105,1,0.0,1,0.0,1,0.0
7.550000000000001,0.0,1.1,0.2,0.055,0.5698288556536744,0.09378079943971362,0.5896664015915682,3,0,0.0028134239831914087,0,0.0028134239831914087,0,0.0028134239831914087,1,0.0,1,0.0,1,0.0
7.6000000000000005,0.0,1.1,0.2,0.055,0.5613565767021315,-0.02342141515599922,0.5896664015915682,3,1,0.0,1,0.0,1,0.0,0,0.0007026424546799766,0,0.0007026424546799766,0,0.0007026424546799766
